NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Kanjikuzhy,2025,12,0.6425366887120907,26085.21500094795,36191.089663032646,34829.53167813699,17919.859930239465,64124.98896605297,66547.31108971874,183891.6635485668
Karimkunnam,2025,12,0.6704993559083325,25648.571800078647,49232.06648905346,34246.51642615737,26173.347415764732,63051.59392457724,65433.36853941183,180813.48134527236
Karimannoor,2025,12,0.6815836087271343,25479.50779826642,35350.72075363337,34020.77858935833,102963.26433097098,62635.985801340685,65002.06081500693,61263.142276927734
Kodikkulam,2025,12,0.683633085410597,25448.491742813978,35307.68852852685,33979.36529505072,34279.30925099694,62559.73938306941,64922.934187494204,179402.98675774623
Kudayathoor,2025,12,0.6732504651926061,17246.007217860424,23517.28387632537,34190.209309408296,1959.7735474841395,62947.92634519056,65325.78491613798,180516.19312835645
Kumaramangalam,2025,12,0.6824671181373883,21696.688720081795,24038.132789646257,34002.91334985151,25987.170583401363,62603.093935413875,64967.9264585034,857576.629252245
Manakkad,2025,12,0.6882757703012738,25378.50949809824,35210.59392174536,33885.923519349606,25897.759577629717,62387.702822509986,64744.39894407429,178909.6363521938
Muttom,2025,12,0.685096494643748,25426.391193732918,35277.02583499084,33949.85617372298,25946.620943653164,62505.40985326047,64866.55235913291,179247.18559851847
Purapuzha,2025,12,0.6746021229677981,25585.732923870128,35498.099375778176,34162.61262741759,26109.222841849205,62897.11782601473,65273.057104623,197466.95334865546
Udumbannoor,2025,12,0.6316244145135474,26259.672441083254,36433.13500780325,35062.47094804366,26796.95131494796,64553.85571770963,66992.3782873699,185121.5276261195
Vannappuram,2025,12,0.6711369003665317,25638.78678198212,35571.7072389233,34233.45126270167,18968.43759062915,63027.53952527672,65408.4054849281,180744.50038208847
Velliyamattom,2025,12,0.6728200265526967,25612.99003593097,35535.916376194444,34199.00690087645,26137.03764062551,62964.123676266856,65342.59410156377,180562.64232397728
Keerikode,2025,12,0.6858744496581779,29176.478717008355,35260.74707879517,33934.18984646185,71890.8435587086,62476.56642602056,64836.61937112968,179164.47110759828
Alakode,2026,1,0.6188583899175832,65355.513891480274,76264.47500860073,55848.608539300745,35384.561175315146,67795.558215112,70356.53613025323,175989.83947621542
Arakkulam,2026,1,0.5754296327644316,44630.58553279472,64641.59328388025,37838.28316085604,28918.40204887924,74258.46572203914,72296.0051221981,226549.9308186005
Elappally,2026,1,0.583743931303966,10907.96411535928,24302.012662619647,16540.787501191167,7191.646739648334,18976.16081999712,71916.46739648333,42271.65345998893
Kanjikuzhy,2026,1,0.5794809814644171,28265.899968501642,39216.6106405172,37741.22844408998,19417.93342394541,69485.74215431446,72110.56678529935,199264.73163883277
Karimkunnam,2026,1,0.6085380028474199,27755.297882420567,53275.89705274054,37059.46172177478,28323.1775931635,68230.53482193087,70807.94398290874,195665.16510210288
Karimannoor,2026,1,0.6189128911953262,27577.42659721486,38261.410481732055,36821.96421360864,111441.00140310307,67793.27585355437,70354.16755246406,66307.39583484633
Kodikkulam,2026,1,0.6239545183750344,27491.811451035748,38142.62651036094,36707.64905669445,37031.6762236514,67582.8091081638,70135.7504235822,193807.67770213055
Kudayathoor,2026,1,0.62098813123587,18549.721854085976,25295.07666085374,36774.823575725444,2107.922937964315,67706.48476741381,70264.09793214385,194162.34322467732
Kumaramangalam,2026,1,0.6256989673839898,23397.401764765746,25922.38188095378,36668.260077982675,28024.196628058144,67510.28967699206,70060.49157014536,924798.4887259186
Manakkad,2026,1,0.6443575769736698,27150.69523162412,37669.3558211298,36252.183454072736,27706.20463454678,66744.24696462319,69265.51158636695,191402.92738480624
Muttom,2026,1,0.6310714558993382,27371.855023731903,37976.19683684463,36547.48069371091,27931.88940632879,67287.92157984606,69829.72351582198,192962.02674738682
Purapuzha,2026,1,0.623596075613964,27497.880842894556,38151.04729220821,36715.753037282906,28060.493742430288,67597.72942551455,70151.23435607571,212224.63197545995
Udumbannoor,2026,1,0.5709651682219673,28419.122414250684,39429.19417767767,37945.814299633974,29000.58412597651,69862.40715947743,72501.46031494129,200344.89641572832
Vannappuram,2026,1,0.6178652309707132,27595.28455743925,38286.18693228675,36845.80854041674,20415.920510376505,67837.17587516828,70399.72589785002,194537.12699623784
Velliyamattom,2026,1,0.6204513723547092,27551.244169301324,38225.08451715096,36787.00488119018,28114.948894638834,67728.91188718495,70287.37223659709,194226.65762737454
Keerikode,2026,1,0.6331723884048812,31382.952175709717,37927.34380275105,36500.46557716212,77327.59416094875,67201.36159225307,69739.89372379937,192713.7980868931
Alakode,2026,2,0.4916188120720179,70930.53609563201,82770.06445690511,60612.66307943601,38402.97083183019,73578.72355017002,76358.1605958593,191002.30291448242
Arakkulam,2026,2,0.4688231637558006,47869.85166832659,69333.24860436525,40584.5673022452,31017.285568608047,79648.108954777,77543.21392152012,242992.81432880092
Elappally,2026,2,0.45151092210779,11901.682383137324,26515.93211369432,18047.65739272518,7846.807562054427,20704.893831923055,78468.07562054427,46122.61169638667
Kanjikuzhy,2026,2,0.4693829530134521,30383.809294005932,42155.035579499425,40569.105842892044,20872.8816947036,74692.1746918315,77513.67236595217,214195.2533576629
Karimkunnam,2026,2,0.5077541002515437,29610.56542096331,56837.05654046837,39536.654242624056,30216.404327734384,72791.31802551213,75541.01081933595,208744.15386941345
Karimannoor,2026,2,0.4893254258139139,29976.961818015927,41590.568179779024,40025.87447398637,121137.57722265735,73692.02614378322,76475.74319612206,72076.85844748112
Kodikkulam,2026,2,0.496644524384457,29830.364322874786,41387.17621652182,39830.13439284199,40181.72448206002,73331.64717975953,76101.75091299246,210293.65943098083
Kudayathoor,2026,2,0.4923255212555733,20149.008064876794,27475.92161490836,39945.40848861823,2289.6600073723625,73543.87943680029,76322.00024574542,210902.27930655773
Kumaramangalam,2026,2,0.51730338821426,25068.903281903662,27774.267020913747,39287.826684880645,30026.234617204052,72333.19919284456,75065.58654301013,990865.7423677337
Manakkad,2026,2,0.5185477242611637,29400.09767947587,40790.216648824324,39255.63325548263,30001.630368361522,72273.9275573829,75004.0759209038,207260.42973280855
Muttom,2026,2,0.4951564214318446,29860.053961089263,41428.36814684112,39869.77662675366,30470.997460165585,73404.63288153888,76177.49365041396,210502.96102045279
Purapuzha,2026,2,0.5153115973951389,29462.88506005678,40877.32897357334,39339.468296169485,30065.702393037172,72428.27706482656,75164.25598259293,227390.247798733
Udumbannoor,2026,2,0.4486166213117666,30819.369850800267,42759.34001647844,41150.67552556723,31449.94117128452,75762.90828162442,78624.8529282113,217265.80329800805
Vannappuram,2026,2,0.488098995462445,30001.66760434502,41624.84542565181,40058.86216327899,22196.243699321534,73752.76009884907,76538.77137697082,211501.28779056098
Velliyamattom,2026,2,0.491561863027869,29932.014575375233,41528.20757863173,39965.85996341622,30544.430404995386,73581.53284563389,76361.07601248847,211010.2582411405
Keerikode,2026,2,0.5102772278078789,33936.664088084864,41013.58977258683,39470.60277871524,83619.94031304112,72669.7100339524,75414.80908463305,208395.41781145392
Alakode,2026,3,0.4390288442568492,73522.72500502689,85794.9343496945,62827.78059654552,39806.424979475014,76267.69168227368,79148.70452705861,197982.5695039844
Arakkulam,2026,3,0.4120611653975853,49794.12273277478,72120.30474604634,42215.984693382285,32264.117615027153,82849.80158715884,80660.29403756789,252760.63322077214
Elappally,2026,3,0.4034157152316827,12309.554313156445,27424.635947262563,18666.152544597506,8115.718497651091,21414.45276117431,81157.1849765109,47703.238539259015
Kanjikuzhy,2026,3,0.4145605508256139,31561.357623161843,43788.787003878606,42141.39331805308,21681.82657473601,77586.9284292024,80517.77545579326,222496.5581829997
Karimkunnam,2026,3,0.4886924132316377,29989.70843635062,57564.81613222665,40042.89402882082,30603.3046954953,73723.36101144817,76508.26173873825,211416.97982924772
Karimannoor,2026,3,0.4453516083991297,30888.99003175654,42855.93228958232,41243.633866066484,124823.10375606501,75934.05478493954,78802.46449246528,74269.74673485868
Kodikkulam,2026,3,0.4429726655560419,30939.91486458277,42926.58630530817,41311.62978168613,41676.297383794335,76059.24272542466,78932.38140870139,218115.60358204416
Kudayathoor,2026,3,0.4400031430646235,20881.120369784214,28474.256631608805,41396.821133097204,2372.8545874754786,76216.08934971239,79095.15291584929,218565.39370485442
Kumaramangalam,2026,3,0.4985459854483426,25382.692461765102,28121.91942404207,39779.59510312199,30402.075053018452,73238.59880272145,76005.18763254612,1003268.4767496089
Manakkad,2026,3,0.4957753666516686,29847.698003052417,41411.22527164659,39853.278689824925,30458.38869641555,73374.25836966505,76145.97174103887,210415.85582779674
Muttom,2026,3,0.453687956670884,30711.853406605453,42610.169796031194,41007.117291568866,31340.224916174757,75498.601823065,78350.5622904369,216507.84988335945
Purapuzha,2026,3,0.4906247025481543,29950.832927902422,41554.31649449067,39990.986626372694,30563.633785297636,73627.793788782,76409.0844632441,231156.1582435559
Udumbannoor,2026,3,0.3847391826108603,32241.054477888836,44731.8104680215,43048.938957695435,32900.71378936562,79257.81951858176,82251.78447341404,227288.18383453955
Vannappuram,2026,3,0.4374771134438207,31058.19981875408,43090.696947372875,41469.566358333366,22977.901799680298,76350.02129024806,79234.1441368286,218949.47123444948
Velliyamattom,2026,3,0.4399991517486927,31003.8039744731,43015.22718882966,41396.935874686795,31638.148859098015,76216.3006015671,79095.37214774503,218565.99951322368
Keerikode,2026,3,0.4579705970437676,35154.18696640657,42485.00675513455,40886.663054395256,86619.91668522578,75276.83235739858,78120.41548090347,215871.88009025334
Alakode,2026,4,0.4871227234739031,71144.98374649756,83020.3071148887,60795.91621589286,38519.07635329475,73801.17759165289,76589.01784106775,191579.76922764687
Arakkulam,2026,4,0.462242730875378,48085.27715087327,69645.26437246522,40767.20730822665,31156.87057833823,80006.54399703274,77892.17644584556,244086.33859214833
Elappally,2026,4,0.4666356120256991,11778.946201041099,26242.486379924067,17861.540800729566,7765.887304665029,20491.374470724306,77658.87304665029,45646.97194347731
Kanjikuzhy,2026,4,0.4627567342261122,30521.446512323993,42345.995895867854,40752.881972600975,20967.43486106078,75030.52670869789,77864.80563376701,215165.54771949915
Karimkunnam,2026,4,0.4972330986567899,29818.63776874603,57236.44843411529,39814.47684934511,30428.73388310223,73302.81992439328,76071.83470775557,210210.9913162518
Karimannoor,2026,4,0.5002574285771562,29758.527152613897,41287.508053159705,39734.21588125685,120254.87782473702,73155.05067671502,75918.48347521276,71551.65230571853
Kodikkulam,2026,4,0.4910510396837214,29942.269067928155,41542.43484336459,39979.551979111784,40332.46101297532,73606.74134867996,76387.23676699871,211082.54883542293
Kudayathoor,2026,4,0.4919050861100633,20154.68627538529,27483.664629668296,39956.66554095134,2290.30525856651,73564.6049051563,76343.50861888367,210961.71387200974
Kumaramangalam,2026,4,0.5143990843257327,25116.980247900483,27827.53231441843,39363.172601946804,30083.818718290193,72471.91929236108,75209.54679572549,992766.0177035765
Manakkad,2026,4,0.5153395304633152,29462.341954857908,40876.575459793676,39338.74313060241,30065.148175782346,72426.94195545967,75162.87043945587,207699.23015465526
Muttom,2026,4,0.5014435669351813,29735.017956989515,41254.89097844068,39702.82590522265,30343.40319096843,73097.25828704295,75858.50797742108,209621.50082177192
Purapuzha,2026,4,0.5013627495004739,29736.618574743658,41257.11170388436,39704.96308395667,30345.036557726067,73101.1930675621,75862.59139431517,229502.88312309413
Udumbannoor,2026,4,0.4333550402003123,31147.51765758243,43214.618100157226,41588.82542891345,31784.80295686763,76569.5903230941,79462.00739216906,219579.130831509
Vannappuram,2026,4,0.4873267335703354,30017.24531438521,41646.458216682615,40079.6618517346,22207.76861363261,73791.05460722891,76578.5124608021,211611.1052106383
Velliyamattom,2026,4,0.4917489652205642,29928.26036089987,41522.998914923686,39960.8472567166,30540.599378437542,73572.30390265604,76351.49844609386,210983.7923390896
Keerikode,2026,4,0.500238123217419,34163.7571841468,41288.039348947554,39734.72718897501,84179.49770173772,73155.99205031969,75919.46040921511,209789.9320310333
Alakode,2026,5,0.4563188400239394,72649.8340080932,84776.34280849081,62081.86422801727,39333.82728968148,75362.21135055556,78209.01966641299,195632.04179356544
Arakkulam,2026,5,0.3819459723830862,50879.22999966688,73691.94136650432,43135.95012817131,32967.21321271069,84655.25405481769,82418.03303177672,258268.76118527155
Elappally,2026,5,0.3891490152297371,12435.974673116469,27706.2897147365,18857.855807260283,8199.06774228708,21634.38134327749,81990.6774228708,48193.15559344077
Kanjikuzhy,2026,5,0.3919958132359021,32072.978237225434,44498.61851250748,42824.5200005078,22033.296545027973,78844.639597404,81822.99667642593,226103.30498659986
Karimkunnam,2026,5,0.4133680877297229,31587.986039742478,60632.687117460686,42176.948143988004,32234.28342236081,77652.38876446719,80585.70855590203,222684.27922813955
Karimannoor,2026,5,0.4271821378410181,31282.238083333774,43401.53160681728,41768.70699539576,126412.22798102122,76900.77202178791,79805.69948296795,75215.27564870763
Kodikkulam,2026,5,0.4303817789995118,31212.262404133467,43304.44610914829,41675.27398610993,42043.15156227989,76728.75160116081,79627.18098916646,220035.55870257958
Kudayathoor,2026,5,0.431395861713378,21006.682894281683,28645.478265435846,41645.74883791343,2387.123056168373,76674.39256412814,79570.76853894576,219879.67292528725
Kumaramangalam,2026,5,0.4189285318554042,26806.93990888343,29699.867547870606,42011.666695147345,32107.964916616875,77348.08748413004,80269.91229154219,1059562.842248357
Manakkad,2026,5,0.4197757968907583,31445.423652097343,43627.93815744839,41986.59582385507,32088.804175822588,77301.92925955662,80222.01043955647,221679.26414114237
Muttom,2026,5,0.4358319063994678,31093.786971330224,43140.07119365332,41517.08307835811,31729.972928547606,76437.50478487117,79324.93232136901,219200.348242285
Purapuzha,2026,5,0.413305676786878,31589.38095099465,43827.66706563838,42178.810659042756,32235.706873814634,77655.81785901946,80589.2671845366,243802.2327960508
Udumbannoor,2026,5,0.3692208472011485,32606.46484859229,45238.787293378315,43536.84262578763,33273.60053940741,80156.10369943245,83184.00134851853,229864.19944123918
Vannappuram,2026,5,0.4289903722295458,31242.653758798304,43346.61161330901,41715.85316669181,23114.367034163755,76803.46232455238,79704.71391090949,220249.80714816868
